OsID,OsGene
LOC_Os09g26840,DRO1
LOC_Os09g26880,OsALDH7|OsALDH7B6|ALDH7B7
LOC_Os09g26960,EP
LOC_Os09g26999,DEP1|DN1|qPE9-1|OsDEP1
LOC_Os09g27060,OsDDM1a
LOC_Os09g27230|LOC_Os09g27220,OsBRXL5
LOC_Os09g27590,GS9
LOC_Os09g27620,PTC1|OsMS1
LOC_Os09g27750,OsACO2
LOC_Os09g27820,OsACO1
LOC_Os09g27830,PDIL2;3
LOC_Os09g27890,LYP4|OsLYP4
LOC_Os09g27930,UbL401
LOC_Os09g27990,OsANN10
LOC_Os09g28210,qRT9|OsbHLH120
LOC_Os09g28310,OsbZIP72|OsABF4
LOC_Os09g28354,OsHsf23
LOC_Os09g28390,OsABA8ox3
LOC_Os09g28440,OsEATB
LOC_Os09g28480,OsCYO1
LOC_Os09g28520,SG1
LOC_Os09g29130,OsZHD1
LOC_Os09g29200,OsGSTU17
LOC_Os09g29404,ISA3
LOC_Os09g29460,Oshox4
LOC_Os09g29630,OsNSUN2
LOC_Os09g29820,OsTFX1|OsbZIP73
LOC_Os09g30320,RA8
LOC_Os09g30400,OsWRKY80
LOC_Os09g31031,UbL404
LOC_Os09g31140,OsWIP6
LOC_Os09g31200,OSISAP1
LOC_Os09g31310,OsGNA1
LOC_Os09g31390,OsTGA10
LOC_Os09g31470,OsAHL2|AHL2
LOC_Os09g31970,HMG2
LOC_Os09g32020,OsTKPR1|OsDFR2|OS-DFR2
LOC_Os09g32040,OsNAC42
LOC_Os09g32080,bc15|OsCTL1
LOC_Os09g32540,LGD1
LOC_Os09g32840,OsPAP2
LOC_Os09g32930,PAIR2
LOC_Os09g32944,OsSPL18
LOC_Os09g32948,OsMADS8|OsMADS24
LOC_Os09g33510,WEG1
LOC_Os09g33580,OsBC1
LOC_Os09g33680,Os9BGlu31
LOC_Os09g33710,Os9BGlu33
LOC_Os09g33780,NEF
LOC_Os09g33810,OsBIANK1|XB25
LOC_Os09g34060,RF2a|OsbZIP75
LOC_Os09g34070,OsRRMh
LOC_Os09g34100,OsGLYII3
LOC_Os09g34180,OsFH15
LOC_Os09g34250,OsSGT1
LOC_Os09g34300,OsITPK6
LOC_Os09g34880,OsbZIP76
LOC_Os09g34990,OsSPX-MFS4|OSPSS4
LOC_Os09g35000,OsGEN-L|OsGEN1
LOC_Os09g35010,OsDREB1B
LOC_Os09g35030,OsDREB1A|OsDREBL|OsCBF3
LOC_Os09g35700,YY1|OsLTPc2|LTPL45
LOC_Os09g35980,TAC1
LOC_Os09g36020,OsVPS22
LOC_Os09g36160,OsSHI1
LOC_Os09g36200,SGR|OsSGR
LOC_Os09g36300,OsLon1
LOC_Os09g36320,BSR1
LOC_Os09g36440,OsTFIIB
LOC_Os09g36680,OsRNS4|OsRRP
LOC_Os09g36730,OsMYB108
LOC_Os09g36890,OsMED4
LOC_Os09g36910,OsFD1
LOC_Os09g36930,OsPIP2;7
LOC_Os09g37120,ODCa
LOC_Os09g37270,OsRacGEF2
LOC_Os09g37330,SAUR39
LOC_Os09g37400,OsSAUR45
LOC_Os09g37540,OsLDC-like1
LOC_Os09g37710,OsNLP4
LOC_Os09g37720,OsU11|U12-31K
LOC_Os09g38030,OsUgp1|Ugp1|UGPase1
LOC_Os09g38268,OsNRPD1b
LOC_Os09g38320,OsPSY|OsPSY3
LOC_Os09g38580,CDS1|OsCNGC9
LOC_Os09g38790,SIP1|OsSUF4
LOC_Os09g38840,OsWAK90
LOC_Os09g38850,OsDEES1|OsWAK91
LOC_Os09g38910,OsWAK92
LOC_Os09g38980,TCD9
LOC_Os09g39380,OsMDHAR
LOC_Os09g39400,OHP2|OsAHP2
LOC_Os09g39550,IF1-2
LOC_Os09g39720,SLC2
LOC_Os09g39770,OsC2DP
LOC_Os09g39780,OsCYP-25|CYP19-3
LOC_Os09g39960,OsDRP1E
LOC_Os10g01134,OsSCP46
LOC_Os10g01480,OsITPK1
LOC_Os10g01570,OsCMT3a
LOC_Os10g02070,POXA|prx126
LOC_Os10g02300,OsFWL5
LOC_Os10g02300,OsPCR1
LOC_Os10g02500,OsBRL2
LOC_Os10g02620,BBR
LOC_Os10g03400,OsSNDP1
LOC_Os10g03660,OsADF
LOC_Os10g03850,OsFbx352
LOC_Os10g05720,OsDIL|OsLTP6
LOC_Os10g05750,OsPRP3
LOC_Os10g06000,OsPRP1
LOC_Os10g06540,OsVAMP714
LOC_Os10g07210,OsCIA
LOC_Os10g08550,OsEE1|OsEno4
LOC_Os10g08580,CPD|OsCPDP|qUVR-10
LOC_Os10g09850,OsDSR-1
LOC_Os10g10130,OsWAK112d
LOC_Os10g10360,OsLSR
LOC_Os10g11140,OspPGM
LOC_Os10g11580,NF-YC12|OsNF-YC12
LOC_Os10g11980,OsAT1
LOC_Os10g13700,PEPCK
LOC_Os10g13940,OsFRDL2
LOC_Os10g14020,OsTDL1B
LOC_Os10g17260,OsCYP84A
LOC_Os10g17770,OsLHP1
LOC_Os10g21268,OsrbcL1
LOC_Os10g21810,OHK3|OsHk5
LOC_Os10g22380,OsERS1
LOC_Os10g22450,OsINO1-2
LOC_Os10g22520,GH5BG
LOC_Os10g23204,OsCutA1
LOC_Os10g23220,GIL1
LOC_Os10g25030,OsRCCR1
LOC_Os10g25130,AlaAT|OsAlaAT1
LOC_Os10g25170,EBL1
LOC_Os10g25230,OsJAZ13
LOC_Os10g25290,OsJAZ12|OsTIFY11d
LOC_Os10g25310,OsSPX3
LOC_Os10g25770,TFIIE
LOC_Os10g25780,BRD2|DIM|DWF1|LHDD10|LTBSG1
LOC_Os10g26060,GluA|OsGluA2
LOC_Os10g26280,OsORC3
LOC_Os10g26340,PLA1
LOC_Os10g26470,OsSUT3
LOC_Os10g26560,PAIR3
LOC_Os10g26940,OsBURP16
LOC_Os10g27230,OsCCR4a
LOC_Os10g28000,OsGR3|GR3
LOC_Os10g28060,ONI2
LOC_Os10g28200,OsGME1
LOC_Os10g28330,Ehd2|RID1
LOC_Os10g28340,OsHSF6|OsHsfA2c|OsHsfA6a
LOC_Os10g28350,OsARD1
LOC_Os10g28360,OsARD4
LOC_Os10g28370,OsCHL
LOC_Os10g28600,TCD10
LOC_Os10g29560,OsPQT3
LOC_Os10g29660,OsTBP2.2
LOC_Os10g30156,SSIIC
LOC_Os10g30580,OsCDC48E
LOC_Os10g30610,OsABCG25
LOC_Os10g30770,OsPht1;3|OsPT3
LOC_Os10g30790,OsPht1;8|OsPT8
LOC_Os10g30850,OsHCI1
LOC_Os10g31030,OsMTA4
LOC_Os10g31330,Osgrp-2
LOC_Os10g31460,CAI1
LOC_Os10g31850,DCA1
LOC_Os10g31910,DEL1
LOC_Os10g32540,OsWSL3
LOC_Os10g32600,Ehd1
LOC_Os10g32680,FLO7
LOC_Os10g32920,HLL
LOC_Os10g32970,p28
LOC_Os10g32980,OsCesA7
LOC_Os10g33250,WDA1
LOC_Os10g33270,OsCYN
LOC_Os10g33310,OsiICK6
LOC_Os10g33650,OsPUT3
LOC_Os10g33680,OsPP2AB
LOC_Os10g33780,TAW1
LOC_Os10g33800,FLO16
LOC_Os10g33810,OsMYB110
LOC_Os10g33940,OsARF22
LOC_Os10g33960,OSHB2
LOC_Os10g34040,OsFlot
LOC_Os10g34180,OsBTF3|Osj10gBTF3
LOC_Os10g34360,OsPKS1|YY2|OsLAP6
LOC_Os10g34430,OsDCL3b
LOC_Os10g34520,OsDim1
LOC_Os10g34540,OsTPR1
LOC_Os10g35050,OsTIP3;1
LOC_Os10g35180,OsABCG26
LOC_Os10g35200,OsKTN80a
LOC_Os10g35240,Rf4|PPR782a
LOC_Os10g35370,OsPORB|FGL
LOC_Os10g35436,Rf1a|Rf5
LOC_Os10g35550,Du1
LOC_Os10g35560,OsSFR6
LOC_Os10g35640,Rf1b
LOC_Os10g35720,OsGRXS17
LOC_Os10g36160,OsLTPL159
LOC_Os10g36400,GFR1
LOC_Os10g36420,OsYABBY3|OsYAB4
LOC_Os10g36650,OsAct2|OsActin-2
LOC_Os10g36848,OsCAld5H1|CYP84A5
LOC_Os10g36924,OsNIP3;1|DTE1
LOC_Os10g37180,OsGDCH
LOC_Os10g37280,OsLCBK1
LOC_Os10g37340,RRJ1
LOC_Os10g37640,LIP1
LOC_Os10g37660,OsTRE1
LOC_Os10g38040,OsEMSA1
LOC_Os10g38050,OsNP1
LOC_Os10g38060,OsPLDbeta1
LOC_Os10g38489,Osgstu4
LOC_Os10g38834,OsSWN4
LOC_Os10g38950,OsMPK6|OsMPK4
LOC_Os10g39010,FLR11
LOC_Os10g39110,OsEXPA30
LOC_Os10g39120,OsSCE1
LOC_Os10g39130,OsMADS56
LOC_Os10g39260,OsAP77
LOC_Os10g39420,SPK
LOC_Os10g39440,OsTMT1
LOC_Os10g39610,OsMT-II-1a
LOC_Os10g39620,RIF2
LOC_Os10g39670,OsBSK1-2
LOC_Os10g39740,RPP31
LOC_Os10g39750,OsbHLH004
LOC_Os10g39860,OsACR2.1
LOC_Os10g39980,Lsi3
LOC_Os10g40090,OSIPA
LOC_Os10g40100,NRRB
LOC_Os10g40360,OsProDH
LOC_Os10g40490,OsPUB67
LOC_Os10g40600,OsNRT1.3|NRT1.1B|OsNPF6.5
LOC_Os10g40640,OsGGT
LOC_Os10g40710,OsEXPB2
LOC_Os10g40720,OsEXPB3
LOC_Os10g40780,OsNOT1
LOC_Os10g40960,RL14
LOC_Os10g41200,MYBS3|OsMYBS3
LOC_Os10g41230,OsHox1
LOC_Os10g41260,OsMYBS2
LOC_Os10g41310,REL2|OsDLT10
LOC_Os10g41400,OsMSRA4.1
LOC_Os10g41430,CYCU4;1|OsCYCP4;1
LOC_Os10g41490,SAPK3|REK
LOC_Os10g41510,OsCBL1
LOC_Os10g41520,CK2beta1
LOC_Os10g41590,OsHUB2|FRRP1
LOC_Os10g41760,OsCAO2
LOC_Os10g41780,OsCAO1|PGL
LOC_Os10g41980,Rir1b
LOC_Os10g42240,PFKB1
LOC_Os10g42280,OsPYL1
LOC_Os10g42320,OsNMD3
LOC_Os10g42430,OsMYC2
LOC_Os10g42690,JMJ706|OsJMJ706
LOC_Os10g42710,OsSRO1a|TWI1
LOC_Os10g42750,OsCSLD1|rth-2
LOC_Os10g42780,OsPLGG2
LOC_Os10g42870,OsNPF7.7
LOC_Os10g42960,OsDUR3
LOC_Os10g43050,CLPP4
LOC_Os11g01130,NAL2|OsWOX3A|WOX3
LOC_Os11g01190,OsRINGC2-1
LOC_Os11g01330,D53
LOC_Os11g01530,OsFER1
LOC_Os11g01570,OsTBL2
LOC_Os11g01869,OsDRB1-2
LOC_Os11g02240,OsCIPK15
LOC_Os11g02389,OsLTP5
LOC_Os11g02520,OsWRKY89
LOC_Os11g03110,OsSCR1
LOC_Os11g03300,ONAC122|OsNAC10
LOC_Os11g03370,ONAC045
LOC_Os11g03400,OsRP1
LOC_Os11g03520,OsGELP110
LOC_Os11g03730,OsARAF3
LOC_Os11g04020,TOM1|OsZIFL4
LOC_Os11g04030,TOM2
LOC_Os11g04104,TOM3
LOC_Os11g04170,OsCPK25
LOC_Os11g04190,OsPIN1c
LOC_Os11g04600,OsBOP2
LOC_Os11g04670,OsIPMS1
LOC_Os11g04710,OsCPD1
LOC_Os11g04720,OsRR9
LOC_Os11g04954,OsDMC1|DMC1B
LOC_Os11g05110,OsPK1
LOC_Os11g05320,OsPIDL1
LOC_Os11g05390,OsENA1
LOC_Os11g05400,OsPAP21b
LOC_Os11g05480,OsbZIP79|OsTGA911
LOC_Os11g05552,YGL138(t)
LOC_Os11g05570,LS1
LOC_Os11g05640,OsZIP-2a|OsbZIP80
LOC_Os11g05850,Cyclin-T1;3
LOC_Os11g06170,OsbZIP81
LOC_Os11g06390,OsACTIN2
LOC_Os11g06410,SAB18|OsGT¦Ã-2
LOC_Os11g06720,ASR5|OsAsr1|OsASR2
LOC_Os11g06750,OsRML1
LOC_Os11g07040,OsCPK24|OsCDPK14
LOC_Os11g07240,Hwi1
LOC_Os11g07450,OsSADR1
LOC_Os11g07460,PCF3
LOC_Os11g07490,OsCstF64
LOC_Os11g07500,OsDSHCT
LOC_Os11g07850,OsPTP2
LOC_Os11g07980,OsPIANK1
LOC_Os11g08080,OsSWI3C|OsCHB705|CHB705
LOC_Os11g08200,OsAsp1
LOC_Os11g08210,OsNAC5
LOC_Os11g08380,OsACO4
LOC_Os11g08410,OsGATA28
LOC_Os11g08569,OsPS1|OsOSC7
LOC_Os11g09010,PAD4|OsPAD4
LOC_Os11g09280,OsPDIL1;1
LOC_Os11g10420,OsPI4K2
LOC_Os11g10480,Adh1
LOC_Os11g10510,OsADH
LOC_Os11g10590,OsDT11
LOC_Os11g12340,RPR1
LOC_Os11g12740,SP1
LOC_Os11g12810,OsSPS11
LOC_Os11g13890,ASCAB9-A|CP26|Lhcb5
LOC_Os11g13930,OsZHD4
LOC_Os11g14220,TID1|SRS5|OsTubA2
LOC_Os11g14380,NLS1
LOC_Os11g14430,RBS1
LOC_Os11g15040,OsBISAMT1
LOC_Os11g16290,OsNIN-like4
LOC_Os11g16550,OsGUN4
LOC_Os11g17080,OsMPK15
LOC_Os11g17600,OsSEC3B
LOC_Os11g19060,BBM1|OsASGR-BBML1
LOC_Os11g20310,Os11Gsk
LOC_Os11g20790,Adk-b
LOC_Os11g25920,RSS3
LOC_Os11g26140,ARK1
LOC_Os11g26160,OsSIG2A
LOC_Os11g26570,OsLEA25
LOC_Os11g26790,RAB21|Rab16A|OsRab16A
LOC_Os11g28360,FLA
LOC_Os11g28530,OsDTC2|OsKSL11
LOC_Os11g29290,HAN1
LOC_Os11g29370,OsDEP
LOC_Os11g29400,Os6PGDH2
LOC_Os11g29840,LA1|LAZY1
LOC_Os11g29850,OsABCI8|TSC1
LOC_Os11g29870,OsWRKY72
LOC_Os11g30430,RBG1
LOC_Os11g30560,OsHSD1|LGF1
LOC_Os11g30910,OsSOT1|STV11
LOC_Os11g31190,Os11N3|OsSWEET14
LOC_Os11g31340,ONAC127
LOC_Os11g31360,ONAC128
LOC_Os11g31380,ONAC129
LOC_Os11g31530,OsBDG1
LOC_Os11g31620,FBL55
LOC_Os11g32100,OsICE1
LOC_Os11g32110,OsARF1
LOC_Os11g32240,OsCYP51G1
LOC_Os11g32520|LOC_Os11g32510,OsGH3.13|TLD1
LOC_Os11g32650,CHS|OsCHS1
LOC_Os11g32900,OsRBR2
LOC_Os11g33270,OsXTR1|XTH2
LOC_Os11g34210,OsGatB
LOC_Os11g34270,OsSpo11-5
LOC_Os11g34300,MRG702
LOC_Os11g34350,RLI
LOC_Os11g34460,FKF1|OsFKF1
LOC_Os11g35030,OsGRF8
LOC_Os11g35040,OsNAAT5
LOC_Os11g35390,OsMYB4P
LOC_Os11g35500,xa21
LOC_Os11g35710,OsOSC11|OsIAS1
LOC_Os11g36430,OsAIR2
LOC_Os11g36440,OsCRTISO|ZEBRA2|MHZ5|MIT3
LOC_Os11g36470,OsUBP21
LOC_Os11g36719,OsLOX10
LOC_Os11g37050,Pb1
LOC_Os11g37280,OsC6
LOC_Os11g37540,Xa46(t)
LOC_Os11g37570,Xa10-Ni
LOC_Os11g37620,XA10
LOC_Os11g37650,D27
LOC_Os11g37730,OsGSTT1
LOC_Os11g37890,OsGME2
LOC_Os11g38270,FON2|FON4|TG1
LOC_Os11g39220,OsACX2
LOC_Os11g39670,TSCD11
LOC_Os11g40030,KRP3
LOC_Os11g40140,OgPAE1
LOC_Os11g40150,OsRad51|OsRad51A1
LOC_Os11g41890,LGG
LOC_Os11g42510,OsNAAT6
LOC_Os11g42660,WED
LOC_Os11g43510,OsPLB
LOC_Os11g43640,OsPEX1
LOC_Os11g43860,OsMHX
LOC_Os11g43900,OsTCTP
LOC_Os11g43960,ER-ANT1
LOC_Os11g44910,OsRecQ1
LOC_Os11g44940,OsPM27
LOC_Os11g45400,OsGPAT3
LOC_Os11g45740,JAmyb|OsJAmyb
LOC_Os11g46210,Pikp-2
LOC_Os11g46230,OsPCBP
LOC_Os11g46860,OsiWAK1
LOC_Os11g46980,RKe
LOC_Os11g47210,Xa26|Xa3
LOC_Os11g47330,EDT1
LOC_Os11g47520,riceXIP
LOC_Os11g47580,RIXI|C10701
LOC_Os11g47760,HSP70
LOC_Os11g47809,OsMT1a|rgMT
LOC_Os11g47920,DHD1
LOC_Os11g47970,OsrcaA1|OsrcaA2
LOC_Os11g48040,OsUCP2
LOC_Os11g48070,WDL1
LOC_Os11g48110,OsPAL8
LOC_Os12g01010,OsRBD1
LOC_Os12g01120,NAL3
LOC_Os12g01140,phot1a
LOC_Os12g01190,OsRINGC2-2
LOC_Os12g01370,OsFAD3
LOC_Os12g01530,OsFER2
LOC_Os12g01550,LBD12-1
LOC_Os12g01560,OsTBL1
LOC_Os12g02200,OsCIPK14
LOC_Os12g02870,OsSCR|OsSCR2
LOC_Os12g03040,ONAC131
LOC_Os12g03050,ONAC300
LOC_Os12g03150,OsMYB60
LOC_Os12g03816,OsCML3
LOC_Os12g03822,RIP1
LOC_Os12g03899,OsVMT|OsZIFL12
LOC_Os12g03970,OsCPK26
LOC_Os12g04000,OsPIN1d
LOC_Os12g04240,OsCBP
LOC_Os12g04410,OsBOP3
LOC_Os12g04440,OsIPMS2
LOC_Os12g04980,DMC1A|DMC1
LOC_Os12g05260,OsPSK5
LOC_Os12g05440,CYP94C2b
LOC_Os12g05680,OsTGA912
LOC_Os12g06010,osZIP-2b
LOC_Os12g06200,OsE2F2
LOC_Os12g06340,OsBLH1
LOC_Os12g06490,OsWNK9
LOC_Os12g06520,RSG
LOC_Os12g06650,OsPGL1
LOC_Os12g07110,OsLACS9
LOC_Os12g07190,OsCBSCBSPB4
LOC_Os12g07280,ART1
LOC_Os12g07590,OsPTP1
LOC_Os12g07950,SRT702|Sir2
LOC_Os12g08280,OsSAL1|RHL
LOC_Os12g08730,Ostrxm
LOC_Os12g08780,OsYUC11
LOC_Os12g08810,OsGGP
LOC_Os12g09080,OsBRXL6
LOC_Os12g09540,OsPRAGL
LOC_Os12g09580,OsSGS3
LOC_Os12g10184,PGL12
LOC_Os12g10540,OsMADS13
LOC_Os12g10730,OsGSTZ2
LOC_Os12g12860,OSIPK
LOC_Os12g13170,OsZIP-1a|OsbZIP86
LOC_Os12g13380,Adk-a
LOC_Os12g13800,OsNOMT
LOC_Os12g13930,KAR
LOC_Os12g14070,FLO11
LOC_Os12g14150,OsKIX_11
LOC_Os12g14440,OsJAC1
LOC_Os12g15590,OsERdj7
LOC_Os12g16720,OsSL|LLM1
LOC_Os12g17080,OGR1
LOC_Os12g17410,NRTP1
LOC_Os12g17600,OsRBCS2
LOC_Os12g17910,OsCPn60alpha1|OsCPn60a1
LOC_Os12g18360,Pita|Pi-4a
LOC_Os12g18410,MIR
LOC_Os12g18729,Pita2
LOC_Os12g19260,PPR756
LOC_Os12g19381,OsRBCS3|OsRBCS5
LOC_Os12g19470,OsRBCS4
LOC_Os12g19549,OsTERT
LOC_Os12g23180,CSP41b|LGL1
LOC_Os12g24800,OsNCED2
LOC_Os12g25090,Sci1|PR6
LOC_Os12g25720,OsFIGNL1
LOC_Os12g26290,PIOX|RalphaO
LOC_Os12g27254,HSR201
LOC_Os12g27520,OsDR11
LOC_Os12g27994,DEC
LOC_Os12g28750,OsTDL1A|MIL2
LOC_Os12g29220,Xa25|OsSWEET13
LOC_Os12g29400,OsABA45
LOC_Os12g29520,OsARF24
LOC_Os12g29980,OsGRF7
LOC_Os12g30520,OsPuf4
LOC_Os12g30590,RGA2
LOC_Os12g30824,OsKS10
LOC_Os12g31370,OsRad51A2
LOC_Os12g31810,OsCYCA2;1
LOC_Os12g31860,OsUPS1
LOC_Os12g32210,OsATG10b
LOC_Os12g32284,RIF4
LOC_Os12g32400,OsbHLH133
LOC_Os12g32750,OsYUCCA5
LOC_Os12g32980,SAB23
LOC_Os12g33070,OsMYB46
LOC_Os12g33100,GK1
LOC_Os12g33610,TAM1|OsPAL9
LOC_Os12g34850,OsVIL2
LOC_Os12g35320,SDEL1
LOC_Os12g35610,Osrboh9|OsRBOHH
LOC_Os12g36100,OsKCH1
LOC_Os12g36180,XB21
LOC_Os12g36194,OsNDPK2|WSL12|YSS2
LOC_Os12g36620,PPS1
LOC_Os12g36830,RSOsPR10|OsPBZ14
LOC_Os12g36840,OsPBZ15
LOC_Os12g36850,OsPR10b|OsPBZc
LOC_Os12g36860,OsPBZ19
LOC_Os12g36880,OsPR10a|PBZ1
LOC_Os12g36890,OsCD1|OsCSLD4|NRL1|ND1|sle1|DNL1
LOC_Os12g37360,OsSar1b
LOC_Os12g37410,OsOBF1|OsbZIP87
LOC_Os12g37419,COX5c
LOC_Os12g37610,TCD11
LOC_Os12g37840,OsBOR1
LOC_Os12g37870,SPL30|OsACL-A2
LOC_Os12g38010,OsMT1f
LOC_Os12g38051,OsMT-I-4b|OsMT1c
LOC_Os12g38170,OsOSM1
LOC_Os12g38180,OsHSP23.7
LOC_Os12g38210,SPL11
LOC_Os12g38290,OsMT1g
LOC_Os12g38300,OsMT1d
LOC_Os12g38380,OsCstF77
LOC_Os12g38400,OsMYB91
LOC_Os12g38460,MEL2
LOC_Os12g39080,OsPUT2
LOC_Os12g39400,ZFP252|RZF71
LOC_Os12g39630,SAPK9|OsSAPK9
LOC_Os12g39860,OsAPT1|APRT
LOC_Os12g39880,HSA1a
LOC_Os12g39920,HSA1b
LOC_Os12g40419,OsWAKL21
LOC_Os12g40510,OsCBL2
LOC_Os12g40550,OsUAH
LOC_Os12g41380,OsOTS2
LOC_Os12g41650,OsPIL11
LOC_Os12g41680,OMTN3|OsNAC60
LOC_Os12g41700,OsLOL1
LOC_Os12g41860,OSHB3|OsHox33
LOC_Os12g41920,OsTRBF2
LOC_Os12g41950,OsARF25
LOC_Os12g42020,OsPID|OsPINOID
LOC_Os12g42250,OsZFP213|PINE1|DEC1
LOC_Os12g42280,OsNCED5
LOC_Os12g42310,OsPPKL3
LOC_Os12g42420,OsPLS3|OsGCNT
LOC_Os12g42610,OsYABBY6|OsYAB5
LOC_Os12g42760,OsSpo11-4|OsSPO11D
LOC_Os12g42980,OsOASTL-A2
LOC_Os12g43130,PSY2
LOC_Os12g43363,OsFAH1
LOC_Os12g43380|LOC_Os12g43430,OsPR5|Pir2|PR-5|PR5-1|Ostlp
LOC_Os12g43440,TOND1
LOC_Os12g43550,OsRab5a|gpa1|glup4
LOC_Os12g43600,Osgr-rbp4|Osgrp1
LOC_Os12g44020,OsPAP10c
LOC_Os12g44100,OsNPF2.2
LOC_Os12g44310,OsCCD1
LOC_Os12g44360,OsNHA1|OsSOS1
LOC_Os12g44380,OsSUT2|OsSUT2M
